Alert ID,Feed,Issue Date,"Article Title","Disease",Lat,Lng,"Location",Cases,Deaths,Rating
6571926,Google News,2019-07-16 16:56:22,"New Tool Finds Bed Net Use Spotty, Raising Malaria Risk - VOA News","Malaria",1.279960,32.386219,"Uganda",,,4
6571663,Google News,2019-07-16 11:02:00,"A new statistical research study on Parasitic Diseases Therapeutic ...","Malaria",-13.953020,27.798250,"Zambia",,,4
6571663,Google News,2019-07-16 11:02:00,"A new statistical research study on Parasitic Diseases Therapeutic ...","Malaria",-6.000000,35.000000,"Tanzania",,,4
6571663,Google News,2019-07-16 11:02:00,"A new statistical research study on Parasitic Diseases Therapeutic ...","Malaria",1.279960,32.386219,"Uganda",,,4
6571663,Google News,2019-07-16 11:02:00,"A new statistical research study on Parasitic Diseases Therapeutic ...","Malaria",-13.215800,34.307232,"Malawi",,,4
6570833,Google News,2019-07-16 06:43:21,"Ghana: NMIMR Organises Malaria Quiz Competition for Oyarifa Schools - ...","Malaria",7.959850,-1.207300,"Ghana",,,3
6569744,Google News,2019-07-13 06:50:20,"Busia Health facilities run out of Malaria drugs - NTV Uganda","Malaria",1.279960,32.386219,"Uganda",,,4
6569744,Google News,2019-07-13 06:50:20,"Busia Health facilities run out of Malaria drugs - NTV Uganda","Malaria",-2.000000,25.000000,"DR Congo",,,4
6568846,Google News,2019-07-15 07:17:41,"Rift Valley Fever Testing Market Display Significant Growth by 2028 - ...","Rift Valley Fever",17.426149,9.397650,"Niger",,,4
6566287,ProMED Mail,2019-07-13 17:09:11,"PRO/EDR> Dengue/DHF update (16): Asia, Pacific, Europe, Africa, ...","Dengue",8.000000,-5.500000,"Ivory Coast, Ivory Coast",,,3
6566166,Google News,2019-07-13 02:30:00,"I Don't Fall Sick Any More, A Former NNPC Staff Reveals What He Used ...","Malaria",9.593960,8.105310,"Nigeria",,,4
6565336,ProMED Middle East,2019-07-12 21:46:07,"PRO/MENA> Malaria - Sudan: (Central Darfur) increasing incidence / ...","Malaria",12.333330,23.416670,"Central Darfur, Sudan",,,3
6563937,Google News,2019-07-11 10:59:36,"Mosquito surveillance uncovers new information about malaria ...","Malaria",-19.373381,46.706039,"Madagascar",,,4
6563111,Google News Русский,2019-07-09 05:07:00,"Plague, tularemia, fever: dangerous infections, which are present in ...","Tularemia",-0.840230,15.224290,"Republic of Congo",,,3
6562406,Google News,2019-07-11 04:31:00,"Making the Most of the Malaria Vaccine | by Ifeanyi M. Nsofor - ...","Malaria",7.959850,-1.207300,"Ghana",,,3
6562406,Google News,2019-07-11 04:31:00,"Making the Most of the Malaria Vaccine | by Ifeanyi M. Nsofor - ...","Malaria",0.529860,37.857880,"Kenya",,,3
6562406,Google News,2019-07-11 04:31:00,"Making the Most of the Malaria Vaccine | by Ifeanyi M. Nsofor - ...","Malaria",-13.215800,34.307232,"Malawi",,,3
6562395,Google News,2019-07-10 16:59:01,"The mosquito has killed billions and changed our DNA—and it’s going ...","Zika virus",7.631530,-5.000000,"Cote d'Ivoire",,,4
6561430,Google News,2019-07-10 14:24:13,"Malaria Vaccine Mosquirix Protects Over the Long-Term - Vax Before ...","Malaria",28.163240,2.632390,"Algeria",,,3
6561217,Google News,2019-07-10 06:06:58,"Malaria Rapid Diagnostics Devices Market Current Trends and Future ...","Malaria",1.279960,32.386219,"Uganda",,,4
6560062,ProMED Mail,2019-07-10 12:36:41,"PRO/AH/EDR> Zika virus (05): Americas, Africa, Middle East research, ...","Zika virus",0.529860,37.857880,"Kenya",,,1
6559720,ProMED Anglophone Africa,2019-07-10 10:14:52,"PRO/EAFR> Dengue - Cote d'Ivoire: (Abidjan) fatal","Dengue",7.631530,-5.000000,"Cote d'Ivoire",,,3
6559720,ProMED Anglophone Africa,2019-07-10 10:14:52,"PRO/EAFR> Dengue - Cote d'Ivoire: (Abidjan) fatal","Dengue",5.341110,-4.028060,"Abidjan, Lagunes Region, Ivory Coast",,,3
6559149,Google News,2019-07-09 07:06:20,"Recent diagnosis, a spider toxin can kill malaria mosquitoes - Brace ...","Malaria",12.277930,-1.740140,"Burkina Faso",,,3
6557952,Google News,2019-07-08 20:43:24,"Dengue outbreak in the Ivory Coast - Outbreak News Today","Dengue",7.631530,-5.000000,"Cote d'Ivoire",,,3
6556782,Google News,2019-07-08 07:36:57,"Are herbal remedies important to Ghana’s malaria control efforts? - ...","Malaria",7.959850,-1.207300,"Ghana",,,4
6556776,Google News,2019-07-08 07:00:00,"Emergency relief package to combat animal disease outbreak in ...","Rift Valley Fever",-17.260059,35.552200,"Mozambique",,,3
6556609,Google News,2019-07-08 04:39:38,"Africa: Tz Majors in Africa in Eliminating Malaria By 2030 End - Nmcp ...","Malaria",-6.000000,35.000000,"Tanzania",,,3
6555662,Google News,2019-07-06 01:20:00,"State has lot more mosquitoes, but none test for West Nile so far - ...","West Nile Virus",4.750000,6.833333,"Rivers State, Nigeria",,,3
6553420,Google News,2019-07-05 08:33:03,"Opinion: Why the elimination of malaria matters more than ever - Devex","Malaria",10.438210,-10.941770,"Guinea",,,3
6553002,Google News,2019-07-05 01:20:00,"Balaka DHO upbeat on Malaria Vaccine | Malawi 24 - Malawi news - ...","Malaria",-13.215800,34.307232,"Malawi",,,3
6552986,Google News Português,2019-07-05 00:20:00,"Angola has already registered more than 1,600 deaths due to malaria ...","Malaria",-12.295290,17.544680,"Angola",,,3
6552555,Google News,2019-07-04 10:03:45,"ACOMIN Holds Advocacy Focused Media Meeting On Malaria Elimination In ...","Malaria",10.333333,7.750000,"Kaduna State, Nigeria",,,3
6552500,Google News,2019-07-04 15:30:00,"Burkina Faso is fighting malaria — with genetically modified ...","Malaria",12.277930,-1.740140,"Burkina Faso",,,3
6552274,Google News,2019-07-04 11:59:19,"Dengue fever cases in Tanzania's business capital gone down: minister ...","Dengue",-6.000000,35.000000,"Tanzania",,,4
6552171,Google News,2019-07-04 10:36:00,"Retired soldier withdraws case against State over prescription of ...","Malaria",15.361170,18.664480,"Chad",,,3
6552170,Google News,2019-07-04 10:19:00,"71% Nigerians have no Malaria parasite antigen, wasting money on ...","Malaria",9.593960,8.105310,"Nigeria",,,4
6551767,Google News Deutsch,2019-07-04 03:11:51,"WHO update: Worldwide autochthonous Zika infections - Ärzte Zeitung","Zika virus",8.626220,39.616032,"Ethiopia",,,3
6551732,Google News,2019-07-03 10:48:20,"Lymphatic Filariasis widespread in Sunyani Municipal and Sunyani West ...","Filariasis",7.959850,-1.207300,"Ghana",,,3
6551612,Google News,2019-07-04 04:08:45,"Malaria cases decline by 69 percent in Oshikoto - New Era Live","Malaria",-22.133249,17.218281,"Namibia",,,4
6550157,Google News,2019-07-03 09:11:28,"Aswan cures 82 malaria-diagnosed travelers coming from Africa - ...","Malaria",26.494249,29.871960,"Egypt",,,3
6546598,Google News,2019-07-01 11:55:46,"Uganda: West Nile Fund Gets Shs120m for Needy Students - AllAfrica.com","West Nile Virus",1.279960,32.386219,"Uganda",,,3
